,ipc_all,lag_1,lag_2,lag_3,lag_6,lag_9,lag_12,oil_cb,sugar_sc,milk2_cb,watermelon_po,flour_lp,chicken_tj,lard_co,onion2_tj,ycorn_tj,platano_co,oil_su,chicken_co,rice_cb,inflacion,tomato_tj,chicken_tr,papa2_tj,silver,sugar_tj,chicken_cb,squash_co,peas_tj,rice3_po,peas_su,papaya_su,carrot_tj,bean_cb,yuca_lp,set,freq,w_per_m
2012-01-31,5.856690777033724,1.5682114761319688,2.141672784792911,2.4370570745634508,3.2257439943052844,3.114161348515992,1.9763354920779537,0.7619622679405115,1.2722651221874988,0.2541120981923991,-0.8229365750922704,-0.07642506953838785,0.5934607883935114,1.7059192879676086,1.5632125293001145,-0.31149340670557263,2.474589031939223,1.0294896867758063,2.012050669576668,-0.7163213611261071,-0.5897675136532025,0.16929851047836078,-0.7584204031684103,0.21147267795018204,1.850716329969205,1.8554985689403842,-1.0177145578961095,1.0419866391151105,-1.5153999231926931,0.9682245816913968,-0.5959662332386945,-0.344566901319587,-0.5305012320698705,-0.3758859799989239,-0.01831076958982061,validation,month,4
2012-02-12,,1.1100208651025711,1.5525308323890374,2.076261087647655,2.9211043106893095,3.2124383711684588,2.6272688267699107,0.7619622679405115,1.2385980701743986,0.2541120981923991,-0.11067286051440729,-0.53424716500379,-0.28508594626905603,1.7059192879676086,1.5632125293001145,-0.524628880700479,2.474589031939223,0.8369947308510779,2.012050669576668,-0.7163213611261071,-0.49143445658225743,0.06855807900216886,-0.3108092984122982,0.21147267795018204,1.7278053505652413,1.8554985689403842,-0.976298769345693,1.0419866391151105,-0.8582027791477854,0.9357969985304962,0.49770144749667283,0.6887472854166949,-0.9038930999289656,-1.3620421955505475,-0.39261294037085476,train,week,4
2012-02-19,,1.1100208651025711,1.5525308323890374,2.076261087647655,2.9211043106893095,3.2124383711684588,2.6272688267699107,0.7619622679405115,1.212986325084678,0.2541120981923991,-0.322355955628625,-0.37025491061372195,-0.28508594626905603,1.7059192879676086,1.5632125293001145,-0.5526057319094082,2.474589031939223,0.8369947308510779,2.012050669576668,-0.7163213611261071,-0.41495318997152253,0.18983782175020578,0.018264478206819392,0.21147267795018204,1.6196777300769944,1.8554985689403842,-0.05923488001503251,1.0419866391151105,-1.0402468986909164,0.9999622162744045,-0.20903458707233114,0.6119301636209522,-0.9505168163374258,-1.4567254094323914,-0.39261294037085476,train,week,4
2012-02-26,,1.1100208651025711,1.5525308323890374,2.076261087647655,2.9211043106893095,3.2124383711684588,2.6272688267699107,0.7619622679405115,1.1841731118587424,0.2541120981923991,-0.33863927063741095,-0.2836331831733734,-0.28508594626905603,1.7059192879676086,1.5632125293001145,-0.5526057319094082,2.474589031939223,0.8369947308510779,2.012050669576668,-0.7547132761526841,-0.3384719233607876,0.18983782175020578,0.45702951369897615,0.21147267795018204,1.6163838155766501,1.7974835988607953,0.45239023719049404,1.0419866391151105,-0.7315633916395202,0.7860781571280432,0.16396498672797652,0.3814787982337239,-0.530155394601255,-1.2081819729925514,-0.39261294037085476,train,week,4
2012-02-29,4.643236138277329,1.1100208651025711,1.5525308323890374,2.076261087647655,2.9211043106893095,3.2124383711684588,2.6272688267699107,0.7619622679405115,1.212986325084678,0.2541120981923991,-0.27406750422326065,-0.36363820541972663,-0.28508594626905603,1.7059192879676086,1.5632125293001145,-0.5120875336068211,2.474589031939223,0.8369947308510779,2.012050669576668,-0.7394888960559388,-0.2619906567500526,0.1605634010868865,0.14308556588993349,0.21147267795018204,1.6517916058373012,1.82749134200541,-0.2423147853260536,1.0419866391151105,-0.8134423059767608,0.8922826554627877,0.1064242176299254,0.3205548740508937,-0.7620187558071861,-1.1992033923658247,-0.43391311724879855,train,month,4
2012-03-11,,0.5789104791150711,1.0977301768300671,1.503470116637276,2.714406524303052,3.2131101132985918,3.0740881532811746,0.7619622679405115,1.0657187908187857,0.2541120981923991,-0.2409393805846951,-0.40490360158986144,0.3964977561177529,1.7059192879676086,1.5632125293001145,-0.5526057319094082,2.474589031939223,0.8369947308510779,2.012050669576668,-0.7163213611261071,0.06578620015309715,-0.23464127786792344,1.6087877318658879,0.21147267795018204,1.1360519264294828,1.7201303054213437,1.301880997833632,1.0419866391151105,-0.27249561192205934,0.572194097981682,0.49770144749667283,-0.8475951504981604,-0.2957901891255725,-0.663753493171949,-0.36763223338496714,train,week,4
2012-03-18,,0.5789104791150711,1.0977301768300671,1.503470116637276,2.714406524303052,3.2131101132985918,3.0740881532811746,0.7619622679405115,0.9696747467323342,0.2541120981923991,-0.045539600479263385,-0.40490360158986144,1.1916787422356967,1.7280120614966685,1.5632125293001145,-0.5526057319094082,1.7241586158668358,0.8369947308510779,0.2974838175763386,-0.7163213611261071,0.3525909499433532,-0.052721663745868064,0.8409489197546135,0.21147267795018204,1.102372106787113,1.7201303054213437,0.3751638044047541,1.0419866391151105,-0.5178594252193228,0.572194097981682,0.12478039992242833,-0.8475951504981604,-1.0597210291016268,-0.7110951001128709,-0.0931866580057624,train,week,4
2012-03-25,,0.5789104791150711,1.0977301768300671,1.503470116637276,2.714406524303052,3.2131101132985918,3.0740881532811746,0.7619622679405115,0.8576233619648076,0.2541120981923991,-0.32235595562862496,-0.40490360158986144,1.3052760259668315,1.8605687026710271,1.5632125293001145,-0.5526057319094082,-0.07906010236535707,0.8369947308510779,0.018348612267947477,-0.7163213611261071,0.6393956997336093,0.007918207628150395,0.2376469959528978,0.21147267795018204,1.102801915613585,1.7201303054213437,-0.06888818411324994,1.0419866391151105,-1.063991783848716,0.572194097981682,-0.3415083304409877,-1.0780465158853887,-1.43395738380269,-0.5217286723491831,-0.17873702439578878,train,week,4
2012-03-31,4.026056695599145,0.5789104791150712,1.0977301768300671,1.503470116637276,2.714406524303052,3.2131101132985918,3.0740881532811746,0.7619622679405115,0.9577983326786342,0.2541120981923991,-0.28243557044579504,-0.40490360158986144,0.8692090335795717,1.7657835775302222,1.5632125293001145,-0.5526057319094082,1.2374247005251775,0.8369947308510779,0.7718772368814879,-0.7206559321774955,1.0491167708625464,-0.08401966187439378,0.7772572210541385,0.21147267795018204,1.147366688997673,1.7201303054213435,0.34028735088861284,1.0419866391151105,-0.6771799449877854,0.630149778524567,0.05897288937738079,-0.8649409521939727,-0.9386135732315916,-0.6244294164387642,-0.2662357313881171,train,month,4
2012-04-15,,0.3087805529067908,0.5705492483980902,1.0612919487936194,2.38112198278593,3.1742077597542093,3.04340059243687,0.7619622679405115,0.6175132517486789,0.2541120981923991,-0.6317389407955585,-0.40490360158986144,1.3052760259668315,1.6838265144385487,1.5632125293001145,-0.5526057319094082,0.10672606860402041,0.8369947308510779,-0.08823028430434743,-0.8506930637191267,1.2020793040840163,0.25047769312422424,-1.7367956637618078,0.21147267795018204,1.2090948664254049,1.7201303054213437,-1.6037635357298292,1.0419866391151105,-1.53888948700471,0.572194097981682,-1.254375708425951,0.07421031105075282,0.1397800384978499,-0.4507162619378002,-0.47799220602810116,train,week,4
2012-04-22,,0.3087805529067908,0.5705492483980902,1.0612919487936194,2.38112198278593,3.1742077597542093,3.04340059243687,0.7619622679405115,0.6175132517486789,0.2541120981923991,-0.6317389407955585,-0.4222279470779311,1.3052760259668315,1.7059192879676086,1.5632125293001145,-0.5526057319094082,0.10672606860402041,0.8369947308510779,-0.2853166565372423,-0.8506930637191267,1.2913074484632074,0.06855807900216886,-1.5174131460157294,0.21147267795018204,1.0019810451753677,1.6621153353417546,-2.0381622201496157,1.0419866391151105,-1.6655288745129753,0.572194097981682,-1.3672964215048655,-0.15624105433647548,-0.857020058833829,-0.6282472879662574,-0.9165233841433764,train,week,4
2012-04-29,,0.3087805529067908,0.5705492483980902,1.0612919487936194,2.38112198278593,3.1742077597542093,3.04340059243687,0.7619622679405115,0.5854985703865284,0.2541120981923991,-0.6317389407955585,-0.4083684706874754,1.3052760259668315,1.661733740909489,1.5632125293001145,-0.5526057319094082,0.015654416168051046,0.8369947308510779,-0.38512863904145483,-0.8506930637191267,1.3805355928423977,0.9175162782384272,-0.6398830750314158,0.21147267795018204,0.9783041341889225,1.5074087484628511,-2.1346952611317906,1.0419866391151105,-1.230205979953314,0.572194097981682,-1.2396913041521285,-0.8475951504981604,0.2801498370965832,-0.569070279290105,-0.905915138711013,train,week,4
2012-04-30,4.165553502732289,0.30878055290679085,0.5705492483980902,1.0612919487936194,2.3811219827859293,3.1742077597542093,3.04340059243687,0.7619622679405115,0.6601994935648785,0.2541120981923991,-0.6317389407955585,-0.40975441832652065,1.3052760259668315,1.685299366007152,1.5632125293001145,-0.5526057319094082,0.03933304580140307,0.8369947308510779,-0.21663247874620709,-0.8238187232005229,1.4315231039162213,0.5294211014447091,-1.224903122354292,0.21147267795018204,1.099557009065691,1.6479338982111882,-1.8209628779397224,1.0419866391151105,-1.4568377171816467,0.6320816345426631,-1.1600107425657764,-0.36364728318498096,-0.12079750237039631,-0.5197561053933113,-0.6745128043415107,train,month,4
2012-05-13,,0.36983615458666647,0.30241789745310177,0.5487423422639862,2.0319828312104367,2.8707201943470873,3.1405898012436135,0.7619622679405115,1.0337041094566353,0.2541120981923991,-0.6317389407955585,-0.40490360158986144,1.3052760259668315,1.3966204585607709,1.5632125293001145,-0.22620913447190102,0.21601205152718364,0.8369947308510779,-0.7573089127859759,-0.8506930637191267,1.067326596246055,1.675514670413658,0.18280136651637818,0.21147267795018204,0.950403985998691,1.4493937783832624,-0.19438113739007706,1.0419866391151105,-1.341015444023046,0.572194097981682,-0.16977147404071977,-0.8475951504981604,-0.6859833237739162,-0.5453994758196441,-0.30706257398082837,train,week,4
2012-05-20,,0.36983615458666647,0.30241789745310177,0.5487423422639862,2.0319828312104367,2.8707201943470873,3.1405898012436135,0.7619622679405115,1.0337041094566353,0.2541120981923991,-0.6317389407955585,-0.40490360158986144,0.45329639798332033,1.0873216291539336,1.5632125293001145,-0.22620913447190102,-0.1847032191910815,0.8369947308510779,-0.8063690397795718,-0.8506930637191267,0.8355651822741307,1.675514670413658,0.18280136651637818,0.21147267795018204,0.9579563410924185,1.4493937783832624,-0.31601276902761766,1.0419866391151105,-0.953182319778984,0.572194097981682,0.36687675487534394,-0.23305817613221827,-0.22373535467613412,-0.40337465499687825,-0.4140005319683614,train,week,4
2012-05-27,,0.36983615458666647,0.30241789745310177,0.5487423422639862,2.0319828312104367,2.8707201943470873,3.1405898012436135,0.7619622679405115,1.0337041094566353,0.2541120981923991,1.3222588602587586,-0.40490360158986144,0.11250454678991585,1.0873216291539336,1.5632125293001145,-0.36609339051654693,-0.0754172362679183,0.8369947308510779,-0.8063690397795718,-0.8602910424757709,0.6038037683022066,1.1297558280474918,0.07311010764333899,0.21147267795018204,1.0032090703938599,1.4493937783832624,-0.7639260791849088,1.0419866391151105,-0.5099444635000563,0.572194097981682,0.14433343021217085,0.4582959200294666,-0.888684294041714,-0.28502063764457336,-0.6492640395409338,train,week,4
2012-05-31,4.467912281440434,0.36983615458666647,0.30241789745310177,0.5487423422639862,2.0319828312104367,2.8707201943470873,3.1405898012436135,0.7619622679405115,1.0047876230650157,0.2541120981923991,0.10363657573026022,-0.3990356781180971,0.6896520367142304,1.2319936622635836,1.5632125293001145,-0.31044051445577425,0.03974433713498522,0.8369947308510779,-0.7620566670111617,-0.8528603492448201,0.33893358090572195,1.2921141933392186,0.03418740288193812,0.21147267795018204,0.9897130372301596,1.4493937783832624,-0.5525498591245852,1.0419866391151105,-0.9309693626958813,0.572194097981682,-0.07582371042030696,-0.20580048775308424,-0.5494740364527513,-0.3892485303451515,-0.5712641829071362,train,month,4
2012-06-10,,0.5021739301717248,0.3630217749685517,0.2880526795444332,1.477697969679148,2.66480411926186,3.1412541079593415,0.7619622679405115,1.145755494224162,0.2541120981923991,1.6479251604344782,-0.40490360158986144,-0.28508594626905603,1.0873216291539336,1.5632125293001145,-0.2495231771460087,0.3981553563991223,0.8369947308510779,-0.8063690397795718,-0.8506930637191267,0.5733116560031356,0.6143169213683349,-0.20111803953925897,0.21147267795018204,1.093653127735818,1.4493937783832624,-0.8411525119706488,1.0419866391151105,-0.11419637753672798,0.572194097981682,0.2817543258228105,-0.8475951504981604,-0.39003492068919815,-0.23767903070365143,-0.7134268143334538,validation,week,4
2012-06-17,,0.5021739301717248,0.3630217749685517,0.2880526795444332,1.477697969679148,2.66480411926186,3.1412541079593415,0.7619622679405115,1.145755494224162,0.2541120981923991,1.6479251604344782,-0.4083684706874754,-0.28508594626905603,1.0873216291539336,1.5632125293001145,-0.22620913447190102,0.4345840173735101,0.8369947308510779,-0.8063690397795718,-0.8506930637191267,0.8076897311005491,0.6143169213683349,-0.20111803953925897,0.21147267795018204,1.0892322369492453,1.4493937783832624,-1.5168837988458723,1.0419866391151105,-0.11419637753672798,0.572194097981682,0.2817543258228105,-0.8475951504981604,-0.39003492068919815,-0.21400822723319046,-0.6920392227359471,validation,week,4
2012-06-24,,0.5021739301717248,0.3630217749685517,0.2880526795444332,1.477697969679148,2.66480411926186,3.1412541079593415,0.7619622679405115,1.081726131499861,0.2541120981923991,1.6479251604344782,-0.41529820888270325,-0.28508594626905603,1.0873216291539336,1.5632125293001145,-0.3381165393076178,-0.0025599143191428197,0.8369947308510779,-1.2580605538240595,-0.8506930637191267,1.0420678061979627,1.8271143488487043,-0.20111803953925897,0.21147267795018204,1.3803356149928452,1.4493937783832624,-1.4300040619619148,1.0419866391151105,0.07576270372566964,0.572194097981682,0.4780698909808671,-0.309875297927961,-0.6857339990872399,-0.21400822723319046,-0.6920392227359471,validation,week,4
2012-06-30,4.541514260103208,0.5021739301717248,0.3630217749685517,0.2880526795444332,1.477697969679148,2.66480411926186,3.1412541079593415,0.7619622679405115,1.112140078793904,0.2541120981923991,1.6479251604344782,-0.4089459488704122,-0.2983389627043557,1.0873216291539336,1.5632125293001145,-0.3393599549169036,0.17108336965877183,0.8369947308510779,-1.0171584130003324,-0.8506930637191267,1.3768936277656962,1.0741692792879747,-0.23950998014482328,0.21147267795018204,1.240663383243794,1.4493937783832624,-1.230824220735362,1.0419866391151105,0.0076940329399771586,0.572194097981682,0.27259293278210095,-0.4891152487846937,-0.5971988028485007,-0.24635832530948729,-0.6720375470739588,validation,month,4
2012-07-15,,0.53438838141573,0.49438044021068783,0.3469745636632401,1.0498059864953924,2.332780028072329,3.102782358819474,0.7619622679405115,1.0337041094566353,0.2541120981923991,1.6479251604344782,-0.4083684706874754,-0.28508594626905603,1.0873216291539336,1.5632125293001145,-0.7857461586504847,-0.22113188016546928,0.8369947308510779,-1.532966437839899,-0.8506930637191267,1.0696028244189935,1.0994358923604826,-0.5850374455948962,0.21147267795018204,2.029469745487875,1.217333898064907,-1.555497015238742,1.0419866391151105,0.19448712951466815,0.572194097981682,0.20322809975958786,0.5351130418252094,-1.3873336673942298,-0.6992596983776403,-0.6277053472106473,validation,week,4
2012-07-22,,0.53438838141573,0.49438044021068783,0.3469745636632401,1.0498059864953924,2.332780028072329,3.102782358819474,0.7619622679405115,1.0337041094566353,0.2541120981923991,1.6479251604344782,-0.4083684706874754,-0.6258777974624605,1.0873216291539336,1.5632125293001145,-1.0375378195308473,-0.257560541139857,0.8369947308510779,-1.6826844115962178,-0.8506930637191267,0.8903498558000834,1.9787140272837502,-0.5850374455948962,0.21147267795018204,2.2227609148785628,1.1786572513451812,-1.5072304947476545,1.0419866391151105,0.7722793350211276,0.572194097981682,0.20322809975958786,0.7655644072124377,-1.309295040464561,-0.5927410827605659,-0.6492640395409339,validation,week,4
2012-07-29,,0.53438838141573,0.49438044021068783,0.3469745636632401,1.0498059864953924,2.332780028072329,3.102782358819474,0.7619622679405115,0.8096013399215819,0.2541120981923991,1.6479251604344782,-0.40490360158986144,-1.0802669323869998,1.0873216291539336,1.5632125293001145,-1.3825856511076406,-0.1847032191910815,0.8369947308510779,-1.6826844115962178,-0.8506930637191267,0.7110968871811733,1.948394091596741,-0.5850374455948962,0.21147267795018204,2.1551581266005617,1.1206422812655925,-1.275551196390435,1.0419866391151105,1.0967927655110568,0.572194097981682,0.8937092055335049,0.6887472854166949,-1.1691745665525042,-0.1903374237627295,-0.9273027303085196,validation,week,4
2012-07-31,4.386780607065144,0.53438838141573,0.49438044021068783,0.3469745636632401,1.0498059864953924,2.332780028072329,3.102782358819474,0.7619622679405115,0.9686420150754913,0.2541120981923991,1.6479251604344782,-0.4095979403672737,-0.7468039382085068,1.0873216291539336,1.5632125293001145,-0.9969262613243376,-0.23170794302900108,0.8369947308510779,-1.5587243688087262,-0.8506930637191267,0.5574514855078219,1.6755146704136579,-0.5850374455948962,0.21147267795018204,2.034647055028315,1.2135909967694496,-1.3948162115393785,1.0419866391151105,0.5738946493478981,0.572194097981682,0.3977730251751221,0.5626185273714269,-1.2766898056327691,-0.4801138726995018,-0.6920005870866097,validation,month,4
2012-08-12,,0.46666384720938786,0.526356550570806,0.474687514858898,0.5538161716034841,1.9849612874465152,2.8026540524410075,0.7619622679405115,0.6975499551540552,0.2541120981923991,1.6479251604344782,-0.28536561772218033,-0.7394750811935954,1.0873216291539336,1.5632125293001145,-1.5317955242219294,-0.43970384601179574,0.8369947308510779,-1.6826844115962178,-0.8506930637191267,0.6189096461771625,0.22015775743721502,-0.5850374455948962,0.21147267795018204,2.1656577422186714,1.0432889878261407,-1.1790181554082604,1.0419866391151105,1.2630069616156547,0.572194097981682,1.4596477167711506,-0.23305817613221827,-1.3561680815596975,0.35409105605787283,-0.5851012647484142,validation,week,4
2012-08-19,,0.46666384720938786,0.526356550570806,0.474687514858898,0.5538161716034841,1.9849612874465152,2.8026540524410075,0.7619622679405115,0.6335205924297541,0.2541120981923991,1.6479251604344782,-0.19465534474664747,-0.6826764393280279,1.0873216291539336,1.5632125293001145,-1.5317955242219294,-0.4579181764989895,1.215873691718799,-1.6826844115962178,-0.8506930637191267,0.6667104378088717,-0.174001406493905,-0.5850374455948962,0.21147267795018204,2.0036812158995367,1.0432889878261407,-1.1790181554082604,1.0419866391151105,1.3896463491239197,0.572194097981682,1.562831177818225,0.25345538304893894,-1.4728520349241863,0.47244507341017766,-0.6278764479434275,validation,week,4
2012-08-26,,0.46666384720938786,0.526356550570806,0.474687514858898,0.5538161716034841,1.9849612874465152,2.8026540524410075,0.7619622679405115,0.47344718561900173,0.2541120981923991,1.6479251604344782,-0.19822415991718945,-0.34188458813462347,1.0873216291539336,1.5632125293001145,-1.5317955242219294,-0.29398920211424473,1.721045639542427,-0.784376569058305,-0.8506930637191267,0.7145112294405811,-0.35592102061596037,-0.5301918161583766,0.21147267795018204,1.8151203996504808,1.0432889878261407,-1.2176313718011305,1.0419866391151105,0.8435139904945267,0.572194097981682,0.32101743885442185,0.4582959200294666,-1.558619727140819,0.4961158768806387,-0.6920392227359471,validation,week,4
2012-08-31,4.360603002739949,0.4666638472093878,0.526356550570806,0.474687514858898,0.5538161716034841,1.9849612874465152,2.8026540524410075,0.7619622679405115,0.5963422527833856,0.2541120981923991,1.6479251604344782,-0.2493410384043736,-0.6185489404475489,1.0873216291539336,1.5632125293001145,-1.5317955242219297,-0.35920825643935816,1.264761299572699,-1.310804283233748,-0.8506930637191267,0.7759693901099217,0.09741092102690335,-0.6345754334730429,0.21147267795018204,1.9895624118939474,1.0432889878261407,-1.2095350522348858,1.0419866391151105,0.9331317828642867,0.572194097981682,1.0054570914296033,0.1382257356006511,-1.3803927898264357,0.43388457098249145,-0.638915204896979,validation,month,4
2012-09-09,,0.45520631341015905,0.4591330810953608,0.5057761637449159,0.3015490429016117,1.4327726783610062,2.5990172319718545,0.7619622679405115,0.3613958008514751,0.2541120981923991,1.6479251604344782,-0.18315197934256902,-0.28508594626905603,1.0873216291539336,1.5632125293001145,-1.4152253108513915,-0.4214895155246018,1.721045639542427,-0.6346585953019862,-0.8506930637191267,0.6385145791505363,0.6143169213683349,-0.9689568516505335,0.21147267795018204,1.7481546894988733,1.0432889878261407,-1.2562445881940003,1.0419866391151105,-0.6761586596046543,0.572194097981682,0.41917522143345015,-0.5019181024173179,-1.5119960107323587,0.4961158768806386,-0.9165233841433764,train,week,4
2012-09-16,,0.45520631341015905,0.4591330810953608,0.5057761637449159,0.3015490429016117,1.4327726783610062,2.5990172319718545,0.7619622679405115,0.24934441608394836,0.2541120981923991,1.6479251604344782,-0.19701145573302478,-0.28508594626905603,1.0873216291539336,1.5632125293001145,-1.298655097480853,-0.5125611679605712,1.721045639542427,0.10970195218705651,-0.8506930637191267,0.4781506330312533,0.40207737155927037,-0.9689568516505335,0.21147267795018204,1.825003546608907,1.0432889878261407,-1.1404049390153905,1.0419866391151105,-0.8186279705514525,0.572194097981682,-0.16977147404071982,1.1522003446347704,-1.1532177866052236,0.4487742699397167,-0.8095854261558434,train,week,4
2012-09-23,,0.45520631341015905,0.4591330810953608,0.5057761637449159,0.3015490429016117,1.4327726783610062,2.5990172319718545,0.7619622679405115,0.20132239404072264,0.2541120981923991,1.6479251604344782,-0.21838969806530278,-0.28508594626905603,1.0873216291539336,1.5632125293001145,-1.368597225503176,-0.4943468374733773,1.721045639542427,0.03864935447219426,-0.9658688087988578,0.3177866869119704,-0.6288004417990435,-0.9689568516505335,0.21147267795018204,1.9103512992941218,1.0432889878261407,-0.850805816068866,1.0419866391151105,-1.053417394991776,-0.6255566332379414,-0.21885036533023397,0.9921749165098789,-0.8106456671120451,0.18839543176464604,-0.6920392227359471,train,week,4
2012-09-30,4.431598260045755,0.45520631341015905,0.4591330810953608,0.5057761637449159,0.3015490429016117,1.4327726783610062,2.5990172319718545,0.7619622679405115,0.24560936992502974,0.2541120981923991,1.6479251604344782,-0.1819115562056235,-0.28508594626905603,1.0873216291539336,1.5632125293001145,-1.4066768285375526,-0.47916822873404896,1.7210456395424272,-0.1351193597010994,-0.9089208015094358,0.06578620015309715,-0.09314824466188026,-0.7897944621579034,0.21147267795018204,1.882674782377914,1.0432889878261407,-0.915482953526923,1.0419866391151105,-0.9150976346423318,-0.18638136512408066,0.057300196325432665,0.39782138483869567,-0.9571322313572361,0.39433142195765675,-0.7618654317834865,train,month,4
2012-10-14,,0.4862798429074064,0.4477603166660085,0.44041840709829605,0.35856723982316147,1.0064989418199612,2.2706682663992925,0.7619622679405115,0.13729303131642165,0.2541120981923991,1.6479251604344782,-0.08960051370699251,-0.1146900206723538,1.0873216291539336,1.5632125293001145,-1.5317955242219294,-0.43970384601179574,0.20552979607154262,0.0640252822275026,-0.9850647663121463,0.27901738125675907,-1.1442393484782003,0.34733825482593694,0.21147267795018204,1.9680684845632597,1.0432889878261407,0.3751638044047541,1.0419866391151105,-0.351645229114725,-1.523869681652659,0.3013858823386162,-0.5787352242130607,0.42027031100864004,0.6618115011738654,-0.9914655051010394,train,week,4
2012-10-21,,0.4862798429074064,0.4477603166660085,0.44041840709829605,0.35856723982316147,1.0064989418199612,2.2706682663992925,0.7619622679405115,0.07326366859212068,0.2541120981923991,1.6479251604344782,-0.05495182273085307,0.2829004723866181,1.0873216291539336,1.5632125293001145,-1.5317955242219294,-0.29398920211424473,-0.04705617784027146,0.0640252822275026,-0.9850647663121463,0.4147099510499985,-1.083599477104182,1.3345595846832896,0.21147267795018204,1.899638007287995,0.7725524607880594,0.3751638044047541,1.0419866391151105,-0.2804105736413259,-1.523869681652659,0.216341979512146,-0.8475951504981604,-0.2030414056820047,0.3777618595283338,-0.5635425724181276,train,week,4
2012-10-28,,0.4862798429074064,0.4477603166660085,0.44041840709829605,0.35856723982316147,1.0064989418199612,2.2706682663992925,0.7619622679405115,0.025241646548894946,0.2541120981923991,1.6479251604344782,-0.0410923463403973,0.5100950398488877,1.0873216291539336,1.5632125293001145,-1.5317955242219294,-0.3304178630886324,-0.04705617784027146,0.0640252822275026,-0.9850647663121463,0.550402520843238,-0.9623197343561449,0.895794549191133,0.21147267795018204,1.5493732863183103,0.7725524607880594,0.3751638044047541,1.0419866391151105,-0.6049240041312551,-1.523869681652659,0.06580720414894818,-0.23305817613221827,0.3891047251741078,0.07004141441234119,-0.8949646918130897,train,week,4
2012-10-31,4.336525322619611,0.4862798429074064,0.4477603166660085,0.44041840709829605,0.35856723982316147,1.0064989418199612,2.2706682663992925,0.7619622679405115,0.09753286252794428,0.2541120981923991,1.6332176501039621,-0.062216870838753366,0.13815554634210828,1.0873216291539336,1.5632125293001145,-1.5212666017239453,-0.3468695164319046,0.2381215346408087,0.0640252822275026,-0.9915666228892281,0.6667104378088717,-0.9740564836543422,0.7153347362064555,0.21147267795018204,1.821439752602397,0.8773536970608652,0.3206693457857848,1.0419866391151105,-0.5699449797590126,-1.523869681652659,0.1827580857977525,-0.4573146123423709,0.25740499148624596,0.3296566782819133,-0.7764194808888973,train,month,4
2012-11-11,,0.44466788405815466,0.47860394646917875,0.42936128113063915,0.4821539565347885,0.512384913071078,1.9266994800317874,0.7619622679405115,0.057256327911045436,0.2541120981923991,0.7360595199424634,-0.0410923463403973,0.5100950398488877,1.0873216291539336,1.5632125293001145,-1.0188865853915614,-0.257560541139857,-0.04705617784027146,0.0640252822275026,-0.9850647663121463,0.6191299263229306,-0.20432134218091422,1.3345595846832896,0.21147267795018204,1.527833139212042,0.5018159337499782,0.3751638044047541,1.0419866391151105,-0.5416043103771226,-1.523869681652659,-0.5233750700034114,0.4582959200294666,0.6384294118503657,-0.1903374237627295,-0.8203647723209867,train,week,4
2012-11-18,,0.44466788405815466,0.47860394646917875,0.42936128113063915,0.4821539565347885,0.512384913071078,1.9266994800317874,0.7619622679405115,0.025241646548894946,0.2541120981923991,0.7360595199424634,-0.0410923463403973,0.5100950398488877,1.0873216291539336,1.5632125293001145,-0.8790023293469152,-0.3304178630886324,-0.04705617784027146,0.0640252822275026,-0.9850647663121463,0.5821228618338654,-0.44688082767698806,1.444250843556329,0.21147267795018204,1.5111817020231997,0.5018159337499782,0.45239023719049365,1.0419866391151105,-0.1616861478523274,-1.523869681652659,-0.32682392616716516,0.7271558463145663,0.0046460583193180804,-0.28502063764457336,-0.5637136731509075,train,week,4
2012-11-25,,0.44466788405815466,0.47860394646917875,0.42936128113063915,0.4821539565347885,0.512384913071078,1.9266994800317874,0.7619622679405115,0.025241646548894946,0.2541120981923991,0.7360595199424634,-0.0410923463403973,0.5100950398488877,1.0873216291539336,1.5632125293001145,-0.8790023293469152,-0.3304178630886324,-0.04705617784027146,0.0640252822275026,-0.9850647663121463,0.5451157973448001,0.28079762881123344,1.718478990738927,0.21147267795018204,1.6697197577305556,0.5018159337499782,0.5682298863691033,1.0419866391151105,0.21823201467246783,-1.523869681652659,-0.032350578430080136,0.7271558463145663,0.10861445266331768,-0.3797038515264172,-0.9914655051010394,train,week,4
2012-11-30,4.49435211509186,0.44466788405815466,0.47860394646917875,0.42936128113063915,0.4821539565347885,0.512384913071078,1.9266994800317874,0.7619622679405115,0.04765192350240029,0.2541120981923991,0.7664550412921969,-0.03704999905984862,0.5100950398488877,1.0873216291539336,1.5632125293001145,-0.9551615354156673,-0.3134178213005851,-0.04705617784027147,0.0640252822275026,-0.9850647663121463,0.5028220093572968,-0.15682010960459963,1.4625327200351683,0.21147267795018204,1.5884599645504556,0.4792545564968038,0.5080576241568794,1.0419866391151105,-0.2619423296297043,-1.523869681652659,-0.21530621499391397,0.48774248338450094,0.28381490999072423,-0.2905438251210143,-0.7519244792089657,train,month,4
