,ipc_all,lag_1,lag_2,lag_3,sugar_tj,sugar_bol,chicken_tj,sugar_po,sugar_cb,sugar_lp,sugar_or,oil2_bol,sugar_sc,lag_6,lard_co,oil2_tj,rice4_su,squash_co,watermelon_po,oil2_or,peas_co,onion2_tj,oil2_su,oil_su,sugar_su,apple_tr,chicken_sc,lard_or,oil2_po,oil_bol,oil_po,oil2_sc,redpepper_co,silver,rice4_lp,rice4_tj,platano_co,oil_sc,chicken_co,pineapple_co,ycorn_tj,freq
2012-06-07,,4.467912281440434,4.165553502732289,4.026056695599145,255.0,250.0,13.0,250.0,245.0,252.5,248.0,10.0,245.0,6.903541934640978,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,260.0,200.0,11.3,235.0,9.3,11.1,12.0,10.5,402.5,28.0475,271.74,271.74,80.0,11.1,13.24,950.0,80.0,day
2012-06-08,,4.467912281440434,4.165553502732289,4.026056695599145,255.0,250.0,13.0,250.0,245.0,252.5,248.0,10.0,245.0,6.903541934640978,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,260.0,200.0,11.3,235.0,9.3,11.1,12.0,10.5,402.5,28.1375,271.74,271.74,80.0,11.1,13.24,950.0,80.0,day
2012-06-09,,4.467912281440434,4.165553502732289,4.026056695599145,255.0,250.0,13.0,250.0,245.0,252.5,248.0,10.0,245.0,6.903541934640978,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,260.0,200.0,11.8,235.0,9.3,11.1,12.0,10.5,402.5,28.1325,271.74,271.74,80.0,11.1,13.24,950.0,80.0,day
2012-06-10,,4.467912281440434,4.165553502732289,4.026056695599145,255.0,250.0,13.0,250.0,245.0,252.5,248.0,10.0,245.0,6.903541934640978,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,260.0,200.0,11.8,235.0,9.3,11.1,12.0,10.5,402.5,28.1275,271.74,271.74,80.0,11.1,13.24,950.0,80.0,day
2012-06-11,,4.467912281440434,4.165553502732289,4.026056695599145,255.0,250.0,13.0,250.0,245.0,255.0,248.0,10.0,245.0,6.903541934640978,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,260.0,200.0,11.8,235.0,9.3,11.1,12.0,10.5,402.5,28.1225,271.74,271.74,80.0,11.1,13.24,950.0,80.0,day
2012-06-12,,4.467912281440434,4.165553502732289,4.026056695599145,255.0,250.0,13.0,250.0,245.0,255.0,248.0,10.0,245.0,6.903541934640978,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,260.0,200.0,12.3,235.0,9.3,11.1,12.0,10.5,402.5,27.8075,271.74,271.74,80.0,11.1,13.24,950.0,80.0,day
2012-06-13,,4.467912281440434,4.165553502732289,4.026056695599145,255.0,250.0,13.0,250.0,245.0,256.33,248.0,10.0,245.0,6.903541934640978,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,260.0,200.0,12.3,235.0,9.3,11.1,12.0,10.5,402.5,27.82,271.74,271.74,80.0,11.1,13.24,950.0,80.0,day
2012-06-14,,4.467912281440434,4.165553502732289,4.026056695599145,255.0,250.0,13.0,250.0,245.0,257.67,248.0,10.0,245.0,6.903541934640978,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,260.0,200.0,13.0,235.0,9.3,11.1,12.0,10.5,402.5,27.83,271.74,271.74,80.0,11.1,13.24,950.0,80.0,day
2012-06-15,,4.467912281440434,4.165553502732289,4.026056695599145,255.0,250.0,13.0,250.0,245.0,253.33,248.0,10.0,245.0,6.903541934640978,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,260.0,200.0,12.3,235.0,9.3,11.1,12.0,10.5,402.5,28.215,271.74,271.74,80.0,11.1,13.24,950.0,80.0,day
2012-06-16,,4.467912281440434,4.165553502732289,4.026056695599145,255.0,250.0,13.0,250.0,245.0,250.0,248.0,10.0,245.0,6.903541934640978,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,260.0,200.0,12.3,235.0,9.3,11.1,12.0,10.5,402.5,28.171666666666667,271.74,271.74,80.0,11.1,13.24,950.0,80.0,day
2012-06-17,,4.467912281440434,4.165553502732289,4.026056695599145,255.0,250.0,13.0,250.0,245.0,250.0,248.0,10.0,245.0,6.903541934640978,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,260.0,200.0,12.3,235.0,9.3,11.1,12.0,10.5,402.5,28.12833333333333,271.74,271.74,80.0,11.1,13.24,950.0,80.0,day
2012-06-18,,4.467912281440434,4.165553502732289,4.026056695599145,255.0,250.0,13.0,250.0,245.0,250.0,248.0,10.0,245.0,6.903541934640978,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,260.0,200.0,12.3,235.0,9.3,11.1,12.0,10.5,402.5,28.085,271.74,271.74,80.0,11.1,13.24,950.0,80.0,day
2012-06-19,,4.467912281440434,4.165553502732289,4.026056695599145,255.0,250.0,13.0,250.0,240.0,250.0,250.0,10.0,245.0,6.903541934640978,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,255.0,200.0,11.8,235.0,9.3,11.1,12.0,10.5,402.5,28.7875,271.74,271.74,75.0,11.1,12.35,950.0,78.0,day
2012-06-20,,4.467912281440434,4.165553502732289,4.026056695599145,255.0,250.0,13.0,250.0,240.0,250.0,250.0,10.0,245.0,6.903541934640978,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,255.0,200.0,12.0,235.0,9.3,11.1,12.0,10.5,402.5,29.3125,271.74,271.74,75.0,11.1,12.35,950.0,78.0,day
2012-06-21,,4.467912281440434,4.165553502732289,4.026056695599145,255.0,250.0,13.0,250.0,240.0,248.0,255.0,10.0,240.0,6.903541934640978,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,255.0,200.0,10.8,235.0,9.3,11.1,12.0,10.5,402.5,29.835,271.74,271.74,70.0,11.1,12.35,950.0,78.0,day
2012-06-22,,4.467912281440434,4.165553502732289,4.026056695599145,255.0,250.0,13.0,250.0,240.0,248.0,255.0,10.0,240.0,6.903541934640978,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,255.0,200.0,10.8,235.0,9.3,11.1,12.0,10.5,402.5,30.575,271.74,271.74,70.0,11.1,12.35,950.0,78.0,day
2012-06-23,,4.467912281440434,4.165553502732289,4.026056695599145,255.0,250.0,13.0,250.0,240.0,248.0,255.0,10.0,240.0,6.903541934640978,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,255.0,200.0,10.8,235.0,9.3,11.1,12.0,10.5,402.5,30.6425,271.74,271.74,65.0,11.1,12.35,950.0,78.0,day
2012-06-24,,4.467912281440434,4.165553502732289,4.026056695599145,255.0,250.0,13.0,250.0,240.0,248.0,255.0,10.0,240.0,6.903541934640978,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,255.0,200.0,10.8,235.0,9.3,11.1,12.0,10.5,402.5,30.71,271.74,271.74,65.0,11.1,12.35,950.0,78.0,day
2012-06-25,,4.467912281440434,4.165553502732289,4.026056695599145,255.0,255.0,13.0,255.0,240.0,245.0,255.0,10.0,240.0,6.903541934640978,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,255.0,200.0,10.8,235.0,9.3,11.1,12.0,10.5,402.5,30.7775,271.74,271.74,70.0,11.1,12.35,950.0,75.0,day
2012-06-26,,4.467912281440434,4.165553502732289,4.026056695599145,255.0,255.0,13.0,255.0,240.0,245.0,255.0,10.0,240.0,6.903541934640978,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,255.0,200.0,10.8,235.0,9.3,11.1,12.0,10.5,402.5,30.72,271.74,271.74,75.0,11.1,12.35,950.0,75.0,day
2012-06-27,,4.467912281440434,4.165553502732289,4.026056695599145,255.0,248.0,13.0,248.0,240.0,245.0,255.0,10.0,245.0,6.903541934640978,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,255.0,200.0,11.3,235.0,9.3,11.1,12.0,10.5,402.5,30.8838,271.74,271.74,75.0,11.1,12.35,950.0,75.0,day
2012-06-28,,4.467912281440434,4.165553502732289,4.026056695599145,255.0,248.0,13.0,248.0,240.0,245.0,255.0,10.0,240.0,6.903541934640978,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,255.0,200.0,10.8,235.0,9.3,11.1,12.0,10.5,402.5,30.745,271.74,271.74,70.0,11.1,12.35,950.0,75.0,day
2012-06-29,,4.467912281440434,4.165553502732289,4.026056695599145,255.0,248.0,12.0,248.0,240.0,245.0,255.0,10.0,240.0,6.903541934640978,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,255.0,200.0,10.8,235.0,9.3,11.1,12.0,10.5,402.5,30.435,271.74,271.74,60.0,11.1,12.35,950.0,75.0,day
2012-06-30,,4.467912281440434,4.165553502732289,4.026056695599145,255.0,248.0,12.0,248.0,245.0,245.0,255.0,10.0,240.0,6.903541934640978,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,255.0,200.0,10.8,235.0,9.5,11.1,12.0,10.5,402.5,30.8675,271.74,271.74,60.0,11.1,12.35,950.0,75.0,day
2012-06-30,4.541514260103208,4.467912281440434,4.165553502732289,4.026056695599145,255.0,249.9333333333333,12.983333333333333,249.7333333333333,243.16666666666663,249.97766666666664,250.46666666666667,10.0,243.5,6.903541934640978,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,258.0,200.66666666666663,11.646666666666668,235.0,9.306666666666668,11.1,12.0,10.5,402.5,28.894376666666663,271.74,271.74,74.83333333333333,11.1,12.884,950.0,78.26666666666667,month
2012-07-01,,4.541514260103208,4.467912281440434,4.165553502732289,255.0,248.0,12.0,248.0,245.0,245.0,255.0,10.0,240.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,255.0,200.0,10.8,235.0,9.5,11.1,12.0,10.5,402.5,31.3,271.74,271.74,60.0,11.1,12.35,950.0,75.0,day
2012-07-02,,4.541514260103208,4.467912281440434,4.165553502732289,255.0,250.0,12.0,250.0,245.0,244.0,255.0,10.0,240.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,255.0,200.0,10.8,235.0,9.5,11.1,12.0,10.5,402.5,31.7325,271.74,271.74,65.0,11.1,12.35,950.0,75.0,day
2012-07-03,,4.541514260103208,4.467912281440434,4.165553502732289,255.0,250.0,12.0,250.0,245.0,243.0,255.0,10.0,240.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,255.0,200.0,10.8,235.0,9.5,11.1,12.0,10.5,402.5,28.968534782608685,271.74,271.74,70.0,11.1,12.35,950.0,75.0,day
2012-07-04,,4.541514260103208,4.467912281440434,4.165553502732289,250.0,248.0,12.0,248.0,245.0,243.0,255.0,10.0,240.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,255.0,200.0,11.8,235.0,9.5,11.1,12.0,10.5,402.5,32.095,271.74,271.74,70.0,11.1,12.35,950.0,75.0,day
2012-07-05,,4.541514260103208,4.467912281440434,4.165553502732289,250.0,245.0,12.0,245.0,240.0,243.0,253.0,10.0,240.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,255.0,200.0,10.3,235.0,9.5,11.1,12.0,10.5,402.5,32.3425,271.74,271.74,75.0,11.1,12.35,950.0,75.0,day
2012-07-06,,4.541514260103208,4.467912281440434,4.165553502732289,250.0,245.0,12.0,245.0,240.0,243.0,253.0,10.0,240.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,200.0,10.8,235.0,9.5,11.1,12.0,10.5,402.5,32.255,271.74,271.74,70.0,11.1,12.35,950.0,70.0,day
2012-07-07,,4.541514260103208,4.467912281440434,4.165553502732289,250.0,245.0,13.0,245.0,240.0,243.0,253.0,10.0,240.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,200.0,11.3,235.0,9.5,11.1,12.0,10.5,402.5,32.38583333333334,271.74,271.74,60.0,11.1,12.35,950.0,70.0,day
2012-07-08,,4.541514260103208,4.467912281440434,4.165553502732289,250.0,245.0,13.0,245.0,240.0,243.0,253.0,10.0,240.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,200.0,11.3,235.0,9.5,11.1,12.0,10.5,402.5,32.516666666666666,271.74,271.74,60.0,11.1,12.35,950.0,70.0,day
2012-07-09,,4.541514260103208,4.467912281440434,4.165553502732289,250.0,245.0,13.0,245.0,240.0,240.0,253.0,10.0,240.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,200.0,11.3,235.0,9.3,11.1,12.0,10.5,402.5,32.6475,271.74,271.74,70.0,11.1,12.35,950.0,70.0,day
2012-07-10,,4.541514260103208,4.467912281440434,4.165553502732289,250.0,245.0,13.0,245.0,240.0,240.0,250.0,10.0,240.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,200.0,11.3,235.0,9.3,11.1,12.0,10.5,402.5,33.6825,271.74,271.74,75.0,11.1,12.35,950.0,70.0,day
2012-07-11,,4.541514260103208,4.467912281440434,4.165553502732289,245.0,245.0,13.0,245.0,240.0,240.0,250.0,10.0,240.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,200.0,11.3,235.0,9.3,11.1,12.0,10.5,402.5,33.36,271.74,271.74,75.0,11.1,12.35,950.0,80.0,day
2012-07-12,,4.541514260103208,4.467912281440434,4.165553502732289,245.0,245.0,13.0,245.0,235.0,240.0,250.0,10.0,240.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,200.0,11.3,235.0,9.3,11.1,12.0,10.5,402.5,33.49,271.74,271.74,65.0,11.1,11.76,950.0,70.0,day
2012-07-13,,4.541514260103208,4.467912281440434,4.165553502732289,245.0,245.0,13.0,245.0,235.0,240.0,250.0,10.0,240.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,200.0,11.1,235.0,9.3,11.1,12.0,10.5,402.5,33.26,271.74,271.74,65.0,11.1,11.76,950.0,70.0,day
2012-07-14,,4.541514260103208,4.467912281440434,4.165553502732289,245.0,245.0,13.0,245.0,235.0,240.0,250.0,10.0,240.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,200.0,11.3,235.0,9.3,11.1,12.0,10.5,402.5,33.7325,271.74,271.74,60.0,11.1,11.76,950.0,70.0,day
2012-07-15,,4.541514260103208,4.467912281440434,4.165553502732289,245.0,245.0,13.0,245.0,235.0,240.0,250.0,10.0,240.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,200.0,11.3,235.0,9.3,11.1,12.0,10.5,402.5,34.205,271.74,271.74,60.0,11.1,11.76,950.0,70.0,day
2012-07-16,,4.541514260103208,4.467912281440434,4.165553502732289,245.0,245.0,13.0,245.0,235.0,240.0,250.0,10.0,240.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,200.0,11.3,235.0,9.3,11.1,12.0,10.5,402.5,34.6775,271.74,271.74,65.0,11.1,11.76,950.0,65.0,day
2012-07-17,,4.541514260103208,4.467912281440434,4.165553502732289,245.0,245.0,13.0,245.0,235.0,239.0,250.0,10.0,240.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,200.0,11.3,235.0,9.3,11.1,12.0,10.5,402.5,34.66,271.74,271.74,70.0,11.1,11.76,950.0,68.0,day
2012-07-18,,4.541514260103208,4.467912281440434,4.165553502732289,245.0,245.0,13.0,245.0,235.0,238.0,250.0,10.0,240.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,200.0,11.3,235.0,9.3,11.1,12.0,10.5,402.5,34.205,271.74,271.74,70.0,11.1,11.76,950.0,68.0,day
2012-07-19,,4.541514260103208,4.467912281440434,4.165553502732289,245.0,245.0,13.0,245.0,235.0,237.0,250.0,10.0,240.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,200.0,11.3,235.0,9.3,11.1,12.0,10.5,402.5,34.815,271.74,271.74,70.0,11.1,11.76,950.0,68.0,day
2012-07-20,,4.541514260103208,4.467912281440434,4.165553502732289,245.0,245.0,12.0,245.0,235.0,237.0,250.0,10.0,240.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,200.0,11.3,235.0,9.3,11.1,12.0,10.5,402.5,34.61,271.74,271.74,70.0,11.1,11.76,950.0,68.0,day
2012-07-21,,4.541514260103208,4.467912281440434,4.165553502732289,245.0,245.0,12.0,245.0,235.0,235.0,250.0,10.0,240.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,200.0,11.3,235.0,9.3,11.1,12.0,10.5,402.5,34.63,271.74,271.74,60.0,11.1,11.76,950.0,68.0,day
2012-07-22,,4.541514260103208,4.467912281440434,4.165553502732289,245.0,245.0,12.0,245.0,235.0,235.0,250.0,10.0,240.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,200.0,11.3,235.0,9.3,11.1,12.0,10.5,402.5,34.65,271.74,271.74,60.0,11.1,11.76,950.0,68.0,day
2012-07-23,,4.541514260103208,4.467912281440434,4.165553502732289,245.0,245.0,12.0,245.0,225.0,232.33,250.0,10.0,230.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,200.0,11.3,235.0,9.3,11.1,12.0,10.5,402.5,34.67,271.74,271.74,65.0,11.1,11.76,950.0,68.0,day
2012-07-24,,4.541514260103208,4.467912281440434,4.165553502732289,245.0,243.0,12.0,245.0,225.0,230.0,243.0,10.0,230.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,200.0,11.3,235.0,9.3,11.1,12.0,10.75,402.5,34.53,271.74,271.74,70.0,11.1,11.76,950.0,68.0,day
2012-07-25,,4.541514260103208,4.467912281440434,4.165553502732289,245.0,245.0,12.0,245.0,225.0,232.5,250.0,10.0,230.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,200.0,11.3,235.0,9.3,11.1,12.0,10.75,402.5,33.99,271.74,271.74,70.0,11.1,11.76,950.0,60.0,day
2012-07-26,,4.541514260103208,4.467912281440434,4.165553502732289,245.0,245.0,12.0,245.0,225.0,230.0,245.0,10.0,230.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,220.0,11.3,235.0,9.3,11.1,12.0,10.75,402.5,33.76,271.74,271.74,70.0,11.1,11.76,950.0,60.0,day
2012-07-27,,4.541514260103208,4.467912281440434,4.165553502732289,240.0,240.0,12.0,245.0,225.0,230.0,245.0,10.0,230.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,220.0,11.3,235.0,9.3,11.1,12.0,10.75,402.5,33.955,271.74,271.74,70.0,11.1,11.76,950.0,60.0,day
2012-07-28,,4.541514260103208,4.467912281440434,4.165553502732289,240.0,240.0,12.0,245.0,225.0,230.0,245.0,10.0,230.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,220.0,11.3,235.0,9.3,11.1,12.0,10.75,402.5,34.181666666666665,271.74,271.74,65.0,11.1,11.76,950.0,60.0,day
2012-07-29,,4.541514260103208,4.467912281440434,4.165553502732289,240.0,240.0,12.0,245.0,225.0,230.0,245.0,10.0,230.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,220.0,11.3,235.0,9.3,11.1,12.0,10.75,402.5,34.40833333333333,271.74,271.74,65.0,11.1,11.76,950.0,60.0,day
2012-07-30,,4.541514260103208,4.467912281440434,4.165553502732289,240.0,240.0,12.0,245.0,225.0,230.0,245.0,10.0,230.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,220.0,11.3,235.0,9.3,11.1,12.0,10.75,402.5,34.635,271.74,271.74,65.0,11.1,11.76,950.0,60.0,day
2012-07-31,,4.541514260103208,4.467912281440434,4.165553502732289,240.0,240.0,12.0,245.0,225.0,230.0,245.0,10.0,230.0,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,220.0,11.3,235.0,9.3,11.1,12.0,10.75,402.5,34.54,271.74,271.74,70.0,11.1,11.76,950.0,60.0,day
2012-07-31,4.386780607065144,4.541514260103208,4.467912281440434,4.165553502732289,246.29032258064515,244.6451612903226,12.419354838709678,245.51612903225808,234.51612903225808,237.5106451612903,249.93548387096772,10.0,237.0967741935484,5.856690777033724,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.80645161290323,203.8709677419355,11.212903225806452,235.0,9.351612903225808,11.1,12.0,10.564516129032258,402.5,33.51261402524544,271.74,271.74,66.93548387096774,11.1,11.96935483870968,950.0,68.19354838709677,month
2012-08-01,,4.386780607065144,4.541514260103208,4.467912281440434,240.0,240.0,12.0,245.0,225.0,227.5,245.0,10.0,230.0,4.643236138277329,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,220.0,11.3,235.0,9.3,11.1,12.0,10.75,402.5,33.809000000000005,271.74,271.74,70.0,11.1,11.76,950.0,60.0,day
2012-08-02,,4.386780607065144,4.541514260103208,4.467912281440434,240.0,240.0,12.0,245.0,225.0,226.67,243.0,10.0,225.0,4.643236138277329,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,230.0,11.3,235.0,9.3,11.2,12.0,10.75,402.5,34.66,271.74,271.74,70.0,11.3,11.76,950.0,60.0,day
2012-08-03,,4.386780607065144,4.541514260103208,4.467912281440434,240.0,240.0,12.0,245.0,225.0,226.67,243.0,10.0,225.0,4.643236138277329,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,230.0,10.8,235.0,9.3,11.1,12.0,10.75,402.5,34.6175,271.74,271.74,70.0,11.1,11.76,950.0,60.0,day
2012-08-04,,4.386780607065144,4.541514260103208,4.467912281440434,240.0,240.0,12.0,245.0,223.0,225.0,243.0,10.0,225.0,4.643236138277329,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,230.0,10.8,235.0,9.3,11.1,12.0,10.75,402.5,34.611666666666665,271.74,271.74,60.0,11.1,11.76,950.0,60.0,day
2012-08-05,,4.386780607065144,4.541514260103208,4.467912281440434,240.0,240.0,12.0,245.0,223.0,225.0,243.0,10.0,225.0,4.643236138277329,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,230.0,10.8,235.0,9.3,11.1,12.0,10.75,402.5,34.60583333333334,271.74,271.74,60.0,11.1,11.76,950.0,60.0,day
2012-08-06,,4.386780607065144,4.541514260103208,4.467912281440434,240.0,240.0,12.0,245.0,223.0,225.0,243.0,10.0,225.0,4.643236138277329,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,230.0,10.8,235.0,9.3,11.1,12.0,10.75,402.5,34.6,271.74,271.74,65.0,11.1,11.76,950.0,60.0,day
2012-08-07,,4.386780607065144,4.541514260103208,4.467912281440434,240.0,240.0,12.5,245.0,223.0,222.67,243.0,10.0,225.0,4.643236138277329,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,250.0,230.0,10.8,238.0,9.3,11.1,12.0,10.75,402.5,35.0125,271.74,271.74,65.0,11.1,11.76,950.0,60.0,day
2012-08-08,,4.386780607065144,4.541514260103208,4.467912281440434,240.0,240.0,12.5,245.0,223.0,220.0,243.0,10.0,225.0,4.643236138277329,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,247.5,230.0,11.5,235.0,9.3,11.1,12.0,10.75,402.5,34.5225,271.74,271.74,70.0,11.1,11.76,950.0,60.0,day
2012-08-09,,4.386780607065144,4.541514260103208,4.467912281440434,240.0,240.0,12.5,245.0,223.0,220.0,240.0,10.0,225.0,4.643236138277329,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,247.5,230.0,11.3,235.0,9.3,11.1,12.0,10.75,402.5,33.9825,271.74,271.74,65.0,11.1,11.76,950.0,60.0,day
2012-08-10,,4.386780607065144,4.541514260103208,4.467912281440434,240.0,240.0,12.5,245.0,223.0,220.0,240.0,10.0,225.0,4.643236138277329,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,247.67,230.0,11.3,235.0,9.3,11.1,12.0,10.75,402.5,33.9125,271.74,271.74,60.0,11.1,11.76,950.0,60.0,day
2012-08-11,,4.386780607065144,4.541514260103208,4.467912281440434,240.0,240.0,12.5,240.0,218.0,220.0,240.0,10.0,225.0,4.643236138277329,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,247.67,230.0,11.3,235.0,9.3,11.1,12.0,10.75,402.5,33.935,271.74,271.74,57.5,11.1,11.76,950.0,60.0,day
2012-08-12,,4.386780607065144,4.541514260103208,4.467912281440434,240.0,240.0,12.5,240.0,218.0,220.0,240.0,10.0,225.0,4.643236138277329,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,247.67,230.0,11.3,235.0,9.3,11.1,12.0,10.75,402.5,33.9575,271.74,271.74,57.5,11.1,11.76,950.0,60.0,day
2012-08-13,,4.386780607065144,4.541514260103208,4.467912281440434,240.0,240.0,12.5,240.0,218.0,220.0,240.0,10.0,225.0,4.643236138277329,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,245.0,230.0,11.3,235.0,9.3,11.1,12.0,10.75,402.5,33.98,271.74,271.74,60.0,11.1,11.76,950.0,60.0,day
2012-08-14,,4.386780607065144,4.541514260103208,4.467912281440434,240.0,240.0,12.5,240.0,215.0,220.0,233.0,10.0,225.0,4.643236138277329,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,245.0,230.0,11.3,235.0,9.3,11.6,12.0,10.75,402.5,33.99,271.74,271.74,65.0,11.67,11.76,950.0,60.0,day
2012-08-15,,4.386780607065144,4.541514260103208,4.467912281440434,240.0,240.0,12.5,240.0,215.0,220.0,233.0,10.0,225.0,4.643236138277329,270.0,10.0,312.5,62.5,160.0,11.2,184.0,35.0,11.0,12.0,245.0,230.0,11.8,235.0,9.3,11.6,12.0,10.75,402.5,33.515,271.74,271.74,65.0,11.67,11.76,950.0,60.0,day
